,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PORCENTAJE_HUECOS,ERROR_POLILINEA,ERROR_CATENARIA
0,C_13411888_13411889,Imposible,bad_cluster,3,False,0,full0,0,0,0
1,C_13412048_13412052,Posible,good_fit,3,True,0,full0,48.112315544286055,1.0727467497509917,0.7385547524537188
2,C_13412143_13412146,Posible,good_fit,3,True,0,full0,47.63482617939749,1.0562168720194034,0.7675831614715567
3,C_13412119_13412124,Posible,good_fit,3,True,0,full0,47.98704039493132,1.0701993590632253,0.8822283538534252
4,C_13412096_13412097,Posible,good_fit,3,True,0,full0,47.84200212386829,1.0620818049792036,0.7523299571468282
5,C_13412120_13412145,Posible,good_fit,3,True,0,full0,47.981045556697104,1.1998109613210854,0.89823192916881
6,C_13412145_13412146,Posible,good_fit,3,True,0,full0,47.793989335622506,1.0619647662192941,0.7984842229413427
7,C_13412137_13412138,Posible,no_vertices,3,True,0,full0,50.0,0,0.9719360781995321
8,C_13411659_13412137,Posible,good_fit,3,True,0,partially incomplete2,48.0105692226684,1.2857813936790488,0.8868278783134494
9,C_13411827_13411828,Posible,good_fit,3,True,0,full0,48.81836789740206,0.1600727874237927,0.1706006919267554
10,C_13411767_13411770,Posible,good_fit,3,True,0,full0,48.502441736531885,2.658372807316873,0.8631632073520841
11,C_13411771_13411773,Posible,good_fit,3,True,0,full0,48.45699498745802,2.7551359163447224,1.0419942292015858
12,C_13434443_13434444,Posible,good_fit,3,True,0,full0,48.652905999130354,0.9275780558375049,0.4886464658789687
13,C_13411820_13411826,Posible,good_fit,3,True,0,full0,47.948228160970736,1.19372819052887,0.9283949400208927
14,C_13412048_13412050,Posible,good_fit,3,True,0,partially incomplete2,48.090590809802,1.4427725561186984,0.8607195518622259
