,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
111,G_92006814_92006815,Posible,no_polilineas,3,False,1,partially incomplete,2.2320457588328035,
112,G_13645946_13645982,Posible,found_empty_polis,3,True,0,partially incomplete,6.3352337263525955,
113,G_13645907_13645946,Posible,found_empty_polis,3,True,0,partially incomplete,9.833393560104719,
114,G_13645678_13645984,Posible,good_fit,3,True,0,full,9.493398469379505,
115,G_13645680_13645988,Posible,good_fit,3,True,0,full,9.391485260532992,
116,G_13618881_13645911,Posible,found_empty_polis,3,True,-1,partially incomplete,10.0,
117,G_13645910_13645997,Posible,good_fit,3,True,0,full,9.04412831963627,
118,G_13510615_13645645,Posible,found_empty_polis,3,True,0,full,9.29954415996927,
119,G_13645790_13645920,Posible,good_fit,3,True,0,full,9.226724379489523,
120,G_13645665_13645854,Posible,good_fit,3,True,0,full,9.040627850313948,
121,G_13645772_13645943,Posible,good_fit,3,True,0,full,9.105434424397103,
122,G_13645726_13645859,Posible,good_fit,3,True,0,full,9.310919545724559,
123,G_13645985_13645986,Posible,good_fit,3,True,0,full,9.910816860056721,
124,G_13615863_13645823,Posible,good_fit,3,True,0,full,9.221909092431456,
125,G_13645682_13645732,Posible,good_fit,3,True,0,full,9.860739397813767,
126,G_13645682_13645867,Posible,good_fit,3,True,0,full,9.901512126722011,
127,G_13645733_13645992,Posible,good_fit,3,True,0,full,9.33005103178969,
128,G_13645734_13645826,Posible,good_fit,3,True,0,full,9.828534801735074,
129,G_13037116_13645737,Posible,no_polilineas,3,True,-1,partially incomplete,2.5907082016079697,
130,G_13645739_13645997,Posible,good_fit,3,True,0,full,9.325700746609918,
131,G_13645843_13645881,Posible,found_empty_polis,3,True,-1,partially incomplete,5.778402910029201,
132,G_13645791_13645881,Posible,good_fit,3,True,0,full,9.511090736047127,
133,G_13645707_13645970,Posible,good_fit,3,True,0,full,9.931770084579753,
134,G_13645717_13645718,Posible,good_fit,3,True,0,full,9.906368268571054,
135,G_13149469_13645937,Posible,good_fit,3,True,0,full,9.734172824598813,
136,G_13645810_13645975,Posible,good_fit,3,True,0,full,9.917005716855355,
137,G_13645721_13645938,Posible,good_fit,3,True,0,full,9.466171753313212,
138,G_13645668_13645900,Posible,good_fit,3,True,0,full,9.11852146944856,
139,G_13645675_13645946,Posible,found_empty_polis,3,True,0,full,9.464574961174556,
140,G_13645771_13645942,Posible,good_fit,3,True,0,full,9.511660546063192,
141,G_13645674_13645979,Posible,good_fit,3,True,0,full,9.373576242974895,
142,G_13645859_13645906,Posible,good_fit,3,True,0,full,9.869620882863764,
143,G_13645641_13645960,Posible,good_fit,3,True,0,full,9.011454726292023,
144,G_13645680_13645822,Posible,good_fit,3,True,0,full,9.943818861993512,
145,G_13645777_13645991,Posible,good_fit,3,True,0,full,9.36095136046222,
