,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PORCENTAJE_HUECOS,ERROR_POLILINEA,ERROR_CATENARIA
25,G_13576890_13576891,Imposible,bad_cluster,7,False,0,full0,0.0,0.0,0.0
26,G_13577128_13577129,Imposible,bad_cluster,7,False,0,full0,0.0,0.0,0.0
27,G_13578282_13578382,Posible,good_fit,3,True,0,full1,47.78077461011598,1.3716449278926541,0.8309303245912656
28,G_13578407_13578444,Posible,good_fit,3,True,0,partially incomplete2,48.103005882199994,2.6993742251421526,0.7397078909216064
29,G_13578394_13578435,Posible,good_fit,3,True,0,full0,48.77785308176428,2.7010860466897353,0.9443897991972934
30,G_13578301_13578439,Posible,good_fit,3,True,0,partially incomplete2,48.65697369368706,2.7191971631234693,0.8218128820588049
31,G_13578311_13578407,Posible,no_vertices,3,True,0,partially incomplete3,50.0,0.0,0.9309082770995921
32,G_13578376_13578412,Imposible,bad_cluster,2,False,0,full0,0.0,0.0,0.0
33,G_13576740_13576792,Imposible,bad_cluster,4,False,0,full0,0.0,0.0,0.0
34,G_13578445_13578523,Posible,good_fit,3,True,0,full0,47.84984027183612,0.14808720964977026,0.3354499075035085
35,G_13578457_13578461,Imposible,bad_cluster,3,False,0,full0,0.0,0.0,0.0
36,G_13578350_13578460,Posible,good_fit,3,True,0,full0,47.57916425810913,1.5368224017696603,0.2212398518477711
37,G_13578381_13578405,Imposible,empty_conductor,0,False,0,incomplete7,0.0,0.0,0.0
38,G_13578336_13578432,Posible,good_fit,3,True,0,full0,47.948469358632,0.8163917112013536,0.44465374527141105
39,G_13578391_13578409,Posible,good_fit,3,True,0,full1,47.91022247224967,1.0819099718847063,0.4887224667790177
40,G_13578400_13578433,Imposible,bad_cond_number,2,True,0,full1,0.0,0.0,0.0
41,G_13578317_13578332,Posible,good_fit,3,True,0,full0,48.575897754576864,2.6796318469159783,0.7968615952447725
42,G_13578374_13578375,Posible,good_fit,3,True,0,full1,47.00044175544095,2.83170509278321,0.7335558021860267
43,G_13577129_13577130,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.14462161258403394
44,G_13576792_13576854,Imposible,empty_conductor,0,False,1,incomplete8,0.0,0.0,0.0
45,G_13578391_13578442,Imposible,empty_conductor,0,False,1,incomplete9,0.0,0.0,0.0
46,G_13578334_13578477,Posible,good_fit,3,True,0,partially incomplete2,47.349458562858864,1.0255156732466608,1.3671415179973914
47,G_13578302_13578473,Posible,good_fit,3,True,0,full1,48.02567893281207,1.3613893421094663,0.7936820495498353
48,G_13578301_13578500,Imposible,bad_cluster,3,False,0,full0,0.0,0.0,0.0
49,G_13576829_13576866,Posible,no_vertices,3,True,0,full0,50.0,0.0,0.29776836637953513
50,G_13576786_13576866,Imposible,bad_cluster,6,False,0,full0,0.0,0.0,0.0
51,G_13576786_13576844,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.5045512865533861
