,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
51,C_13412103_13412105,Posible,good_fit,3,True,0,full,9.911070512331236,9.953235687191038
52,C_13411885_13411890,Posible,good_fit,3,True,0,partially incomplete,-99.0,9.676904367748621
53,C_13412095_13412125,Posible,good_fit,3,True,0,partially incomplete,9.379730147609784,9.987996140102679
54,C_13412123_13412124,,bad_cluster,6,False,1,partially incomplete,9.32757880677779,-99.0
55,C_13411667_13411668,,bad_backings,0,False,None,None,-99.0,-99.0
56,C_13411725_13411728,Posible,good_fit,3,True,0,full,-99.0,9.95385098677222
57,C_13411729_13411730,Posible,good_fit,3,True,0,full,9.160658840687677,9.902606232604171
58,C_13411715_13411717,Posible,good_fit,3,True,0,full,9.390747016655975,9.90528936955052
59,C_13434463_13434464,,bad_backings,0,False,None,None,-99.0,-99.0
60,C_13434457_13434458,Posible,good_fit,3,True,0,full,9.397759309690219,9.942703237190422
61,C_13434445_13434446,Posible,good_fit,3,True,0,partially incomplete,9.457059178363876,9.784414320079685
62,C_13434444_13434445,Posible,good_fit,3,True,0,full,9.27464645939424,9.816377125671812
63,C_13434442_13434443,Posible,good_fit,3,True,0,full,9.294692450549224,9.896770046246939
64,C_13412101_13412104,Posible,good_fit,3,True,0,full,9.919696781041234,9.988613323256137
65,C_13412078_13412080,Posible,good_fit,3,True,0,full,9.5054919511543,9.988174568984235
66,C_13411820_13411822,Posible,good_fit,3,True,0,partially incomplete,9.968592988322046,9.890344918607008
67,C_13412143_13412144,Posible,good_fit,3,True,0,full,9.760575355117053,9.988244942437186
68,C_13412138_13412140,Posible,good_fit,3,True,0,full,9.279971974040937,9.937857266991294
69,C_13411761_13411763,Posible,good_fit,3,True,0,full,9.262618742812283,9.944871960448932
70,C_13411668_13411669,Posible,good_fit,3,True,0,full,9.963386742885419,9.94240348973159
71,C_13411827_13411830,Posible,good_fit,3,True,0,full,9.471479894805164,9.88632180912077
72,C_13411770_13411771,Posible,good_fit,3,True,0,full,9.419506482518036,9.870612562174571
73,C_13434447_13434448,Posible,good_fit,3,True,0,full,9.532840974483387,9.98896727247023
74,C_13434458_13434459,Posible,good_fit,3,True,0,full,9.47031066392088,9.964963916117553
75,C_13412083_13412084,Posible,good_fit,3,True,0,full,9.95341120950747,9.912890137001053
76,C_13412077_13412079,Posible,good_fit,3,True,0,full,9.888084313044969,9.86604538206296
77,C_13412084_13412085,Posible,no_polilineas,3,True,0,partially incomplete,0.0,9.942176681260111
78,C_13412081_13421440,Posible,good_fit,3,True,0,full,9.503869946101364,9.96221148466261
79,C_13412080_13412099,Posible,good_fit,3,True,0,full,9.940613625210666,9.988724164258965
80,C_13412078_13412079,Posible,good_fit,3,True,0,full,9.194049781878334,9.844463261389466
81,C_13411824_13411826,Posible,no_polilineas,3,False,0,partially incomplete,5.6512886355016985,4.259748092121475
82,C_13411659_13411681,Posible,good_fit,3,True,0,full,9.324996895771665,9.881134011147616
83,C_13412095_13412096,Posible,good_fit,3,True,0,partially incomplete,9.315345422299625,9.98855784588715
84,C_13411669_13411672,Posible,good_fit,3,True,0,full,9.347653477564798,9.948228874369631
85,C_13412125_13412126,Posible,good_fit,3,True,0,full,9.405806837236234,9.983242773877286
86,C_13412114_13412115,Posible,good_fit,3,True,0,full,9.501416567670157,9.968104298102883
87,C_13411711_13411713,Posible,good_fit,3,True,0,full,9.423258153529872,9.900545786255842
88,C_13411711_13411717,Posible,good_fit,3,True,0,partially incomplete,9.38532807068204,9.890819246894253
89,C_13411829_13411830,Posible,good_fit,3,True,0,full,-99.0,9.989857690306183
