,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
89,C_13411829_13411830,Posible,bad_backings,3,True,0,full,-99.0,
90,C_13412039_13412041,Posible,good_fit,3,True,0,full,9.230070898237173,
91,C_13434454_13434455,Posible,good_fit,3,True,0,partially incomplete,9.447200100167393,
92,C_13434448_13434449,Posible,good_fit,3,True,0,partially incomplete,7.391633374006188,
93,C_13434440_13434484,Posible,good_fit,3,True,0,full,9.347133782739315,
94,C_13434451_13434452,Posible,good_fit,3,True,0,partially incomplete,9.403514243267562,
95,C_13412081_13412082,Posible,good_fit,3,True,0,partially incomplete,9.951453087547986,
96,C_13412051_13412064,Posible,good_fit,3,True,0,full,9.290030272492098,
97,C_13411665_13411697,Posible,good_fit,3,True,0,full,9.216612576116269,
98,C_13412126_13412127,Posible,good_fit,3,True,0,full,9.22532485071368,
99,C_13412139_13412142,Posible,good_fit,3,True,0,full,9.255115244920631,
100,C_13412122_13412123,Posible,good_fit,3,True,0,full,9.30012588405544,
101,C_13411675_13411678,Posible,good_fit,3,True,0,partially incomplete,9.976316423504262,
102,C_13411678_13411681,Posible,good_fit,3,True,0,partially incomplete,9.269515297192246,
103,C_13412116_13412117,Posible,good_fit,3,True,0,full,9.470351192462342,
104,C_13411888_13412152,Posible,found_empty_polis,3,True,0,full,9.987673934293113,
105,C_13411713_13411774,Posible,good_fit,3,True,0,full,9.39347924195582,
106,C_13411767_13411776,Posible,good_fit,3,True,0,partially incomplete,9.202395176417596,
107,C_13434483_13434484,Posible,good_fit,3,True,0,full,9.311725414210514,
108,C_13434446_13434447,Posible,good_fit,3,True,0,full,9.88902182732579,
109,C_13434449_13434451,Posible,good_fit,3,True,0,full,8.999689626934288,
110,C_13412104_13412105,Posible,good_fit,3,True,0,full,9.673457609453067,
111,C_13411888_13411891,Posible,found_empty_polis,3,True,0,partially incomplete,8.780680616025833,
112,C_13411772_13411889,,bad_backings,0,False,None,None,-99.0,
113,C_13412051_13412052,Posible,good_fit,3,True,0,partially incomplete,9.296578968915655,
114,C_13412064_13412065,Posible,good_fit,3,True,0,full,9.888410267977045,
115,C_13412065_13412066,Posible,good_fit,3,True,0,full,9.861222959866081,
